it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.389517784118652,-4.389517784118652,0.0,0.0,0.05000000000000001,23,23,23,23,23,23,1.0,0,0.0009015435934998095,0.006955456454306841,0.009802162647247314,0.010371822863817215,0.020444627851247787,0.04855400323867798,0.06422744691371918,0.11317133903503418,0.11850454658269882,0.022161107510328293,0.059747662395238876,0.08447277545928955,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.4999992549419403,0.0007385032949969172
10,-4.774295806884766,-4.78594446182251,0.011642616242170334,6.1680198086833116e-06,0.04505509125832511,23,23,23,23,23,23,1.0,0,0.0029098354279994965,0.008212470449507236,0.013717561960220337,0.013069777749478817,0.029631752520799637,0.031686753034591675,0.073432557284832,0.14607249200344086,0.16040751338005066,0.022578079253435135,0.06121533364057541,0.06944811344146729,-4.617176055908203,-4.593180179595947,0.00988065917044878,0.010120621882379055,nan,nan,nan,nan,0.4999844431877136,0.0038335747085511684
20,-4.927891254425049,-4.940357685089111,0.012438279576599598,2.8037125957780518e-05,0.04013216761128589,23,23,23,23,23,23,1.0,0,0.0038249779026955366,0.007739901077002287,0.009029626846313477,0.015100570395588875,0.030079416930675507,0.03137806057929993,0.07849759608507156,0.1440424621105194,0.16874347627162933,0.024494880810379982,0.060909539461135864,0.07336992025375366,-4.63132905960083,-4.579498291015625,0.00974180269986391,0.010260042734444141,nan,nan,nan,nan,0.35105836391448975,0.0043550822883844376
30,-5.059499740600586,-5.072690010070801,0.013122472912073135,6.763997225789353e-05,0.0357471449329879,23,23,23,23,23,23,1.0,0,0.0030068885535001755,0.006247007753700018,0.0067694783210754395,0.014794325456023216,0.029806893318891525,0.03586575388908386,0.07757075130939484,0.14663530886173248,0.16998516023159027,0.024783197790384293,0.060827095061540604,0.07438850402832031,-4.646559238433838,-4.564697742462158,0.00959455780684948,0.010413026437163353,nan,nan,nan,nan,0.2385873645544052,0.005689308512955904
40,-5.179831504821777,-5.191739559173584,0.011777603067457676,0.00013063012738712132,0.031841249723592945,23,23,23,23,23,23,1.0,0,0.0022818020079284906,0.0051805018447339535,0.005951344966888428,0.014292385429143906,0.03089088574051857,0.03925243020057678,0.07490871101617813,0.1386210173368454,0.1633336842060089,0.025132179260253906,0.06464457511901855,0.0736093521118164,-4.663341522216797,-4.550549030303955,0.009434882551431656,0.010561404749751091,nan,nan,nan,nan,0.23584085702896118,0.0074324822053313255
50,-5.290444850921631,-5.302071571350098,0.01140330359339714,0.00022370270744431764,0.028362130342459893,23,23,23,23,23,23,1.0,0,0.001657251501455903,0.004185330588370562,0.006129205226898193,0.014150978997349739,0.03154538944363594,0.04074066877365112,0.07175563275814056,0.13455688953399658,0.16615904867649078,0.02442392148077488,0.06606750935316086,0.07399493455886841,-4.68140983581543,-4.537976264953613,0.009265941567718983,0.01069502905011177,nan,nan,nan,nan,0.1736191362142563,0.010141419246792793
60,-5.4015069007873535,-5.413115501403809,0.011255870573222637,0.00035265632322989404,0.02526315532667841,23,23,23,23,23,23,1.0,0,0.0011918946402147412,0.004337310791015625,0.00508803129196167,0.014042647555470467,0.03300577402114868,0.04148969054222107,0.06859256327152252,0.13122282922267914,0.16508622467517853,0.023410987108945847,0.06410059332847595,0.07325863838195801,-4.700342655181885,-4.522676944732666,0.009092161431908607,0.010859912261366844,nan,nan,nan,nan,0.2322755604982376,0.012269743718206882
70,-5.513692378997803,-5.526017665863037,0.011815933510661125,0.0005094470689073205,0.022502788378502493,23,23,23,23,23,23,1.0,0,0.0007421037298627198,0.0030127642676234245,0.004026234149932861,0.013799501582980156,0.031682562083005905,0.04037240147590637,0.0722343698143959,0.1433568149805069,0.17615018784999847,0.023873355239629745,0.06300770491361618,0.07518017292022705,-4.719738006591797,-4.5071258544921875,0.008917514234781265,0.01103011704981327,nan,nan,nan,nan,0.2928003668785095,0.013456461019814014
80,-5.619040489196777,-5.632265090942383,0.012530414387583733,0.0006944548222236335,0.02004403164449233,23,23,23,23,23,23,1.0,0,0.0006093939882703125,0.0030355036724358797,0.0036139488220214844,0.013860241509974003,0.03220630809664726,0.04155197739601135,0.0745730772614479,0.14993977546691895,0.1829874962568283,0.024766525253653526,0.06414644420146942,0.0762539803981781,-4.74000883102417,-4.494729518890381,0.008738568983972073,0.011167701333761215,nan,nan,nan,nan,0.24747571349143982,0.016856087371706963
90,-5.7128376960754395,-5.7264604568481445,0.012695569545030594,0.0009269475121982396,0.01785392982450232,23,23,23,23,23,23,1.0,0,0.0004958173376508057,0.0023097810335457325,0.004078090190887451,0.014065123163163662,0.03304963931441307,0.041625261306762695,0.07371348887681961,0.1447867453098297,0.18819701671600342,0.024523600935935974,0.06398670375347137,0.0774468183517456,-4.7612996101379395,-4.4800825119018555,0.008554484695196152,0.011332478374242783,nan,nan,nan,nan,0.24454449117183685,0.022002477198839188
100,-5.800144195556641,-5.813879489898682,0.012514840811491013,0.0012204466620460153,0.0159031284639706,23,23,23,23,23,23,1.0,0,0.0007321083103306592,0.0026755325961858034,0.003183811902999878,0.014484278857707977,0.03261764720082283,0.042514681816101074,0.07372814416885376,0.1481523960828781,0.1898653358221054,0.023900441825389862,0.06527584791183472,0.0777665376663208,-4.783869743347168,-4.464365482330322,0.008363571017980576,0.011511998251080513,nan,nan,nan,nan,0.2829636335372925,0.0276644267141819
110,-5.882270812988281,-5.897851467132568,0.014011566527187824,0.0015690953005105257,0.01416548050919662,23,23,23,23,23,23,1.0,0,0.0004629078321158886,0.0021007894538342953,0.002931147813796997,0.014397828839719296,0.03207879886031151,0.04299512505531311,0.07821591943502426,0.15491189062595367,0.19850170612335205,0.024814970791339874,0.06633225828409195,0.07963007688522339,-4.807482719421387,-4.442437648773193,0.008168396539986134,0.011767219752073288,nan,nan,nan,nan,0.36887481808662415,0.033122677356004715
120,-5.9563446044921875,-5.9727582931518555,0.01443716511130333,0.001976513070985675,0.012617695852173826,23,23,23,23,23,23,1.0,0,0.0005167062045074999,0.002414923394098878,0.0032463669776916504,0.014735645614564419,0.03296450525522232,0.04391297698020935,0.07687123119831085,0.1565619856119156,0.19228579103946686,0.02441209927201271,0.06314302235841751,0.07836151123046875,-4.8320722579956055,-4.418967247009277,0.007969988510012627,0.012046667747199535,nan,nan,nan,nan,0.4357879161834717,0.04119597375392914
130,-6.019399642944336,-6.036520004272461,0.014660242013633251,0.00246002827771008,0.01123902916774363,23,23,23,23,23,23,1.0,0,0.0002558646083343774,0.0019235132494941354,0.003065764904022217,0.014518830925226212,0.033466026186943054,0.042811065912246704,0.0779309943318367,0.15495160222053528,0.19625113904476166,0.024661703035235405,0.06401344388723373,0.07933127880096436,-4.857270240783691,-4.394733428955078,0.0077716694213449955,0.012342169880867004,nan,nan,nan,nan,0.38939499855041504,0.05176451802253723
140,-6.074532508850098,-6.092259407043457,0.01470278576016426,0.0030240861233323812,0.010011001859077924,23,23,23,23,23,23,1.0,0,0.0005782803636975586,0.0025499819312244654,0.002967357635498047,0.01496922131627798,0.0329594612121582,0.04511573910713196,0.0774221420288086,0.15755923092365265,0.19311846792697906,0.024449365213513374,0.06346043199300766,0.07793444395065308,-4.884552955627441,-4.3695807456970215,0.007562503218650818,0.01265654619783163,nan,nan,nan,nan,0.4370165467262268,0.0641590803861618
150,-6.122843265533447,-6.141329288482666,0.014814866706728935,0.0036710158456116915,0.008917154384659546,23,23,23,23,23,23,1.0,0,0.0004690458008553833,0.0016317903064191341,0.003539830446243286,0.014882765710353851,0.033006515353918076,0.044215649366378784,0.07788863778114319,0.15826719999313354,0.1939743012189865,0.024562157690525055,0.06449232250452042,0.07811188697814941,-4.912010192871094,-4.343909740447998,0.007357683032751083,0.012985658831894398,nan,nan,nan,nan,0.4945962727069855,0.06865304708480835
160,-6.166731834411621,-6.185848712921143,0.014726418070495129,0.004390214569866657,0.007942825647140267,23,23,23,23,23,23,1.0,0,0.0005465720314532518,0.0020503043197095394,0.002836167812347412,0.014986096881330013,0.03362618759274483,0.044692158699035645,0.07769669592380524,0.15897250175476074,0.19373297691345215,0.024610266089439392,0.0644867941737175,0.07861196994781494,-4.939373970031738,-4.318145751953125,0.007159078493714333,0.013324568048119545,nan,nan,nan,nan,0.49135828018188477,0.08599033951759338
170,-6.207108497619629,-6.226996421813965,0.014720047824084759,0.005168140400201082,0.007074956487172881,23,23,23,23,23,23,1.0,0,0.0006145031657069921,0.0023466944694519043,0.0036508142948150635,0.015060579404234886,0.033753275871276855,0.04472944140434265,0.07762152701616287,0.15917284786701202,0.19360575079917908,0.02441396377980709,0.06449998170137405,0.07806462049484253,-4.966207504272461,-4.29257869720459,0.006969529669731855,0.013669630512595177,nan,nan,nan,nan,0.49339985847473145,0.07440238445997238
180,-6.245637893676758,-6.266318321228027,0.014692528173327446,0.005988333374261856,0.006301914648398637,23,23,23,23,23,23,1.0,0,0.0003657859342638403,0.0019052624702453613,0.0025612711906433105,0.014822772704064846,0.03336836397647858,0.0436210036277771,0.07761047035455704,0.1594822257757187,0.19355326890945435,0.024457426741719246,0.06439074128866196,0.07829055190086365,-4.9921674728393555,-4.267449855804443,0.006790929473936558,0.014017484150826931,nan,nan,nan,nan,0.49162670969963074,0.08278045803308487
190,-6.282970428466797,-6.304437637329102,0.014631811529397964,0.00683553284034133,0.005613338867554072,23,23,23,23,23,23,1.0,0,0.00037103245267644525,0.001966583775356412,0.002895742654800415,0.014834561385214329,0.033714599907398224,0.04479220509529114,0.07762505114078522,0.15968358516693115,0.19339200854301453,0.024415845051407814,0.0650714635848999,0.07799053192138672,-5.0169806480407715,-4.242780685424805,0.006624498404562473,0.014367584139108658,nan,nan,nan,nan,0.4872590899467468,0.10067687183618546
200,-6.318511962890625,-6.340765953063965,0.014554922468960285,0.007699248380959034,0.005000000000000002,23,23,23,23,23,23,1.0,0,0.00043334520887583494,0.001984834438189864,0.003034263849258423,0.014886606484651566,0.0333559513092041,0.04474753141403198,0.0776037648320198,0.1602008193731308,0.19319568574428558,0.024275071918964386,0.06467191874980927,0.07871264219284058,-5.040534496307373,-4.218424320220947,0.006470289081335068,0.01472182385623455,nan,nan,nan,nan,0.4937584698200226,0.06976701319217682
