it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.4944071769714355,-4.4944071769714355,0.0,0.0,0.005000000000000002,117,117,117,117,117,117,1.0,0,0.007023622281849384,0.0434141643345356,0.05884963274002075,0.02241715043783188,0.06249266117811203,0.10056155920028687,0.05328864976763725,0.08869460970163345,0.11154306679964066,0.02356371097266674,0.055812619626522064,0.0742209255695343,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.4999798536300659,0.004483774770051241
40,-6.218339443206787,-6.332770347595215,0.0041360496543347836,0.00010875802399823442,0.005000000000000002,117,117,116,116,116,116,1.0,1,0.0005616337293758988,0.00299091637134552,0.07018241286277771,0.015479437075555325,0.03672245144844055,0.07154163718223572,0.05510896071791649,0.1127801388502121,0.142485111951828,0.018157074227929115,0.06174961104989052,0.10666975378990173,-4.665326118469238,-4.5491204261779785,0.009416176937520504,0.010576503351330757,nan,nan,nan,nan,0.37615737318992615,0.03833814337849617
80,-6.257489204406738,-6.368950366973877,0.004398255608975887,0.0006143746431916952,0.005000000000000002,117,117,116,116,116,116,1.0,0,0.0006555138970725238,0.0034590214490890503,0.07000473141670227,0.015449929051101208,0.036836981773376465,0.07141563296318054,0.05600719898939133,0.12029153853654861,0.14445626735687256,0.018285537138581276,0.06233597546815872,0.10984206199645996,-4.735459327697754,-4.4822773933410645,0.008778415620326996,0.011307631619274616,nan,nan,nan,nan,0.07716980576515198,0.037324897944927216
120,-6.2887492179870605,-6.40071439743042,0.004417025949805975,0.0014249758096411824,0.005000000000000002,117,117,116,116,116,116,1.0,0,0.0006784298457205296,0.0033068060874938965,0.07007887959480286,0.015413632616400719,0.03617076575756073,0.07164782285690308,0.056158646941185,0.11977103352546692,0.1450086534023285,0.018192613497376442,0.062185317277908325,0.10973551869392395,-4.798572540283203,-4.4188103675842285,0.0082415034994483,0.01204855740070343,nan,nan,nan,nan,0.12638993561267853,0.03661590442061424
160,-6.32070255279541,-6.433281421661377,0.004705421626567841,0.0025012176483869553,0.005000000000000002,117,117,116,116,116,116,1.0,0,0.0006407764158211648,0.002693265676498413,0.06995642185211182,0.015307961963117123,0.03638993203639984,0.0714404284954071,0.056688010692596436,0.11842915415763855,0.14581911265850067,0.01832781918346882,0.06316844373941422,0.11003950238227844,-4.858794689178467,-4.359736442565918,0.007759830914437771,0.01278175599873066,nan,nan,nan,nan,0.14779207110404968,0.03587271273136139
200,-6.351030349731445,-6.464752674102783,0.004797797650098801,0.0038339176680892706,0.005000000000000002,117,117,116,116,116,116,1.0,0,0.0006984518258832395,0.0028090476989746094,0.06997710466384888,0.01534282136708498,0.03630402684211731,0.07138398289680481,0.05722346529364586,0.11600494384765625,0.1501915603876114,0.018397275358438492,0.06316503137350082,0.11083272099494934,-4.917551040649414,-4.304581642150879,0.007317028008401394,0.013506535440683365,nan,nan,nan,nan,0.24910075962543488,0.03505686670541763
