it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,5.879739761352539,5.879739761352539,0.0,0.0,0.0,198,446,445,445,445,445,1.0,0,0.004921900108456612,0.02624610811471939,0.04982304573059082,0.022101378068327904,0.05487985536456108,0.10586994886398315,0.015078207477927208,0.024522271007299423,0.032667722553014755,0.007275058887898922,0.01780262216925621,0.026932239532470703,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,2.1887760162353516,0.011707058176398277,0.6455625295639038,5.770777225494385,0.4999576807022095,0.006497728638350964
10,5.036476135253906,5.0305352210998535,0.005936865694820881,3.58865077032533e-06,0.0,198,446,443,434,434,434,1.0,11,-0.011186612769961357,0.0048905229195952415,0.04982304573059082,0.005420847795903683,0.023990968242287636,0.10586994886398315,0.03815259411931038,0.05879668518900871,0.07095815986394882,0.02855323627591133,0.05036294087767601,0.06693089008331299,-4.617142677307129,-4.593550205230713,0.009880988858640194,0.0101168779656291,2.1872448921203613,0.011636529117822647,0.6454094648361206,5.775325775146484,0.4997715651988983,0.015094581060111523
20,4.945068836212158,4.930871963500977,0.014179328456521034,1.7482094335719012e-05,0.0,198,446,444,438,438,438,1.0,6,-0.010771874338388443,0.002036638092249632,0.04982304573059082,0.0044097802601754665,0.014297399669885635,0.10586994886398315,0.055489249527454376,0.10128483176231384,0.11765029281377792,0.03976896405220032,0.08812259137630463,0.1161532998085022,-4.6312336921691895,-4.58090353012085,0.009742732159793377,0.010245634242892265,2.189391613006592,0.011547165922820568,0.6451123356819153,5.782382011413574,0.49945616722106934,0.023294083774089813
30,4.899219512939453,4.881628513336182,0.01754518784582615,4.579231608659029e-05,0.0,198,446,444,442,442,442,1.0,4,-0.010420176200568676,0.0019610722083598375,0.04982304573059082,0.004672448616474867,0.013563650660216808,0.10586994886398315,0.05826264247298241,0.1280260980129242,0.17521879076957703,0.04253586009144783,0.11078792810440063,0.17098340392112732,-4.645908832550049,-4.567172050476074,0.009600800462067127,0.010387293063104153,2.189253568649292,0.011383401229977608,0.6448304057121277,5.78977632522583,0.4790385663509369,0.0264809038490057
40,4.885231018066406,4.866128444671631,0.01901257410645485,9.031156514538452e-05,0.0,198,446,444,443,443,443,1.0,3,-0.010241334326565266,0.0021482279989868402,0.04982304573059082,0.004652827978134155,0.011671925894916058,0.10586994886398315,0.059122007340192795,0.14520183205604553,0.2129819095134735,0.04211176186800003,0.1183096319437027,0.20452651381492615,-4.660830020904541,-4.552245140075684,0.009458607994019985,0.01054350659251213,2.202468156814575,0.011048287153244019,0.6446501612663269,5.796525955200195,0.3698154389858246,0.025665299966931343
50,4.8912458419799805,4.871004104614258,0.020091867074370384,0.0001496247568866238,0.0,198,446,444,443,443,443,1.0,0,-0.010146807879209518,0.0029841503128409386,0.04982304573059082,0.004728918895125389,0.012010369449853897,0.10586994886398315,0.06020223721861839,0.13823726773262024,0.26347988843917847,0.04321121796965599,0.12182412296533585,0.23922818899154663,-4.676238059997559,-4.537516117095947,0.009313986636698246,0.010699951089918613,2.20805287361145,0.010789486579596996,0.6444736123085022,5.8023223876953125,0.4149206876754761,0.02630310319364071
60,4.863767623901367,4.843216896057129,0.02032809890806675,0.00022278395772445947,0.0,198,446,444,443,443,443,1.0,2,-0.010579807683825493,0.0008960537961684167,0.061688005924224854,0.004298885818570852,0.010957255028188229,0.10586994886398315,0.06066250056028366,0.1414630115032196,0.2855302393436432,0.04328121617436409,0.12057546526193619,0.2584444284439087,-4.690727710723877,-4.524102210998535,0.00918000377714634,0.010844445787370205,2.2196264266967773,0.010702595114707947,0.6442564129829407,5.807831764221191,0.4569668173789978,0.02515147626399994
70,4.850808143615723,4.830191612243652,0.020307909697294235,0.0003085085190832615,0.0,198,446,444,443,443,443,1.0,0,-0.010315236635506153,0.0012861313298344612,0.06492125988006592,0.004482044372707605,0.01066961232572794,0.10586994886398315,0.060907479375600815,0.13562415540218353,0.2895081043243408,0.043218810111284256,0.12020917236804962,0.26189082860946655,-4.705293655395508,-4.511466979980469,0.009047257713973522,0.010982337407767773,2.2287607192993164,0.010804283432662487,0.6440265774726868,5.812771320343018,0.39901116490364075,0.024588875472545624
80,4.859902858734131,4.838993072509766,0.02050275355577469,0.00040701645775698125,0.0,198,446,444,443,443,443,1.0,0,-0.010174166411161423,0.0013003605417907238,0.05973160266876221,0.004664169624447823,0.011913692578673363,0.10586994886398315,0.06103138625621796,0.1351691484451294,0.2856161892414093,0.043157171458005905,0.12328913062810898,0.2530727684497833,-4.719210147857666,-4.498289108276367,0.008922223001718521,0.011128019541501999,2.2379016876220703,0.010830462910234928,0.6438077092170715,5.816627025604248,0.35995224118232727,0.02503201737999916
90,4.8422136306762695,4.8208231925964355,0.0208736564964056,0.000517103704623878,0.0,198,446,445,444,444,444,1.0,1,-0.01031176932156086,0.0015056602424010634,0.05989217758178711,0.004480729345232248,0.011134128086268902,0.10586994886398315,0.061112359166145325,0.14060097932815552,0.2835841476917267,0.043043963611125946,0.1235349178314209,0.25367283821105957,-4.732697010040283,-4.4871745109558105,0.008802697993814945,0.011252393014729023,2.2472074031829834,0.01076412945985794,0.6435340046882629,5.8199381828308105,0.41847899556159973,0.024930303916335106
