it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-3.6731338500976562,-3.6731338500976562,0.0,0.0,0.05000000000000001,152,329,329,329,329,96,1.0,0,-0.0034842249006032944,0.007113447412848473,0.009953677654266357,0.018867596983909607,0.044237397611141205,0.08069360256195068,0.014540305361151695,0.026192912831902504,0.03470715507864952,0.0071685281582176685,0.01925514079630375,0.023377805948257446,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,1.270886778831482,5.174235297999985e-07,0.5013960003852844,4.912659168243408,0.45633694529533386,0.0012449994683265686
10,-3.7150967121124268,-3.7275516986846924,0.012450036592781544,4.925321263726801e-06,0.04505509125832511,152,329,157,329,157,46,0.47720364741641336,172,0.011563973501324654,0.030465029180049896,0.08333563804626465,0.028482526540756226,0.049654874950647354,0.08860015869140625,0.060217153280973434,0.08262598514556885,0.08993922919034958,0.026986882090568542,0.05147966369986534,0.0627279281616211,-4.617278575897217,-4.593046188354492,0.009879645891487598,0.01012197881937027,1.2790836095809937,5.300420298226527e-07,0.5021221041679382,4.921317100524902,0.4999907910823822,0.0028804775793105364
20,-3.6024556159973145,-3.6365737915039062,0.034101635217666626,1.651348065934144e-05,0.04013216761128589,152,329,116,329,116,37,0.3525835866261398,73,0.015991035848855972,0.03637627884745598,0.06839495897293091,0.030536936596035957,0.04975177347660065,0.08069360256195068,0.09570761024951935,0.14819803833961487,0.17600171267986298,0.037452828139066696,0.08131330460309982,0.10494786500930786,-4.631462097167969,-4.578922748565674,0.009740506298840046,0.010265949182212353,1.2847044467926025,5.459948511088442e-07,0.5027867555618286,4.92370080947876,0.49997609853744507,0.00483167776837945
30,-3.5436294078826904,-3.5952982902526855,0.051637277007102966,3.1697771191829816e-05,0.0357471449329879,152,329,85,329,85,25,0.25835866261398177,47,0.02012002468109131,0.04029479995369911,0.07847216725349426,0.033467866480350494,0.04965444654226303,0.0854533314704895,0.11440683901309967,0.19422104954719543,0.22655247151851654,0.04035695269703865,0.09837613254785538,0.13314512372016907,-4.647250652313232,-4.564589500427246,0.009587925858795643,0.010414153337478638,1.2903602123260498,5.351603249437176e-07,0.50350022315979,4.922252655029297,0.4998305141925812,0.012988513335585594
40,-3.6208972930908203,-3.6889092922210693,0.06796354055404663,4.8496509407414123e-05,0.031841249723592945,152,329,56,329,56,15,0.1702127659574468,35,0.026114579290151596,0.04725916311144829,0.08582180738449097,0.03855287283658981,0.058745238929986954,0.10454267263412476,0.12710538506507874,0.22963185608386993,0.2892549932003021,0.03830166161060333,0.11728495359420776,0.14756181836128235,-4.664928436279297,-4.547680854797363,0.009419922716915607,0.010591739788651466,1.2902162075042725,5.386016823649697e-07,0.5039142966270447,4.920121669769287,0.4997444450855255,0.015954412519931793
50,-3.6830382347106934,-3.7654125690460205,0.08231180906295776,6.24403910478577e-05,0.028362130342459893,152,329,50,328,50,17,0.1524390243902439,14,0.028266457840800285,0.05330347269773483,0.09527751803398132,0.04043295606970787,0.06360458582639694,0.1098412573337555,0.13602761924266815,0.2575681209564209,0.33018675446510315,0.03863542154431343,0.12755364179611206,0.1856764853000641,-4.680047988891602,-4.529845237731934,0.00927856843918562,0.01078234426677227,1.2903506755828857,5.415775490291708e-07,0.5040532350540161,4.918956756591797,0.4995362162590027,0.021515771746635437
60,-3.250840187072754,-3.344172954559326,0.0932547003030777,7.788745278958231e-05,0.02526315532667841,152,329,40,326,40,12,0.12269938650306748,16,0.03176061809062958,0.06149059534072876,0.1321277916431427,0.04396820440888405,0.06945094466209412,0.14789673686027527,0.14218299090862274,0.2736803889274597,0.3376614451408386,0.03758484870195389,0.1394721269607544,0.21456268429756165,-4.696001052856445,-4.514063835144043,0.00913172122091055,0.010953854769468307,1.2876702547073364,5.428059353107528e-07,0.5040426254272461,4.919951438903809,0.4995725154876709,0.02066677436232567
70,-3.440908908843994,-3.540447473526001,0.09945100545883179,8.76184058142826e-05,0.022502788378502493,152,329,40,325,40,9,0.12307692307692308,10,0.033263325691223145,0.06507683545351028,0.13966232538223267,0.04507941007614136,0.07220502197742462,0.1497592329978943,0.14423620700836182,0.28846725821495056,0.337186336517334,0.03943962603807449,0.16013239324092865,0.24765563011169434,-4.7078776359558105,-4.498065948486328,0.009023909457027912,0.011130503378808498,1.2920933961868286,5.433014962363814e-07,0.5040017366409302,4.920219898223877,0.49931761622428894,0.02610921300947666
80,-2.9222137928009033,-3.0230071544647217,0.10069883614778519,9.442954615224153e-05,0.02004403164449233,152,329,40,328,40,11,0.12195121951219512,18,0.03373472020030022,0.06942372024059296,0.14086228609085083,0.045382242649793625,0.07416994124650955,0.14668631553649902,0.14194659888744354,0.2879806160926819,0.3590908646583557,0.0386216826736927,0.16756953299045563,0.253134548664093,-4.719282627105713,-4.489100933074951,0.008921575732529163,0.01123073697090149,1.2940833568572998,5.43546263997996e-07,0.5039654970169067,4.918732643127441,0.4990179240703583,0.031321074813604355
90,3.543161392211914,3.441591739654541,0.10146614164113998,0.00010342391033191234,0.01785392982450232,152,329,27,329,27,5,0.08206686930091185,13,0.037936460226774216,0.07807591557502747,0.1529180109500885,0.04910232126712799,0.08240654319524765,0.1577809751033783,0.14070455729961395,0.28765255212783813,0.37017130851745605,0.03647454082965851,0.1648559421300888,0.23001644015312195,-4.729221343994141,-4.476228713989258,0.008833345957100391,0.011376235634088516,1.2946054935455322,5.436805849967641e-07,0.5040192008018494,4.917415618896484,0.4981216788291931,0.04329843446612358
