it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.361876010894775,-4.361876010894775,0.0,0.0,0.05000000000000001,125,125,125,125,125,125,1.0,0,0.006370146758854389,0.050213851034641266,0.05885934829711914,0.021978188306093216,0.0674007385969162,0.10739430785179138,0.058019962161779404,0.10992532223463058,0.14089973270893097,0.027762386947870255,0.061793603003025055,0.1215638518333435,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.4999992251396179,0.0005479573737829924
40,-5.056011199951172,-5.126202583312988,0.00709519162774086,0.00012379880354274064,0.031841249723592945,125,125,125,125,125,125,1.0,0,0.002686652122065425,0.019989287480711937,0.03223511576652527,0.015172346495091915,0.03782404214143753,0.05659693479537964,0.07257899641990662,0.14877592027187347,0.198388010263443,0.02793291211128235,0.08652592450380325,0.15281975269317627,-4.662123203277588,-4.548995494842529,0.009446384385228157,0.010577824898064137,nan,nan,nan,nan,0.08966365456581116,0.0028843488544225693
80,-5.476477146148682,-5.585660457611084,0.007368789985775948,0.000663238053675741,0.02004403164449233,125,125,125,125,125,125,1.0,0,0.0013899002224206924,0.012262958101928234,0.022291511297225952,0.014962613582611084,0.03816662356257439,0.05500537157058716,0.06842406094074249,0.14103510975837708,0.20065081119537354,0.025986485183238983,0.07917202264070511,0.15712398290634155,-4.738947868347168,-4.481992721557617,0.008747844956815243,0.011310851201415062,nan,nan,nan,nan,0.03634339198470116,0.006398556753993034
120,-5.837291240692139,-5.98225212097168,0.008585259318351746,0.0019204298732802272,0.012617695852173826,125,125,125,125,125,125,1.0,0,0.0010140476515516639,0.006734758615493774,0.014441341161727905,0.015095984563231468,0.03546001762151718,0.05457177758216858,0.06887899339199066,0.14047549664974213,0.22679030895233154,0.0250590518116951,0.08117244392633438,0.15124914050102234,-4.827086448669434,-4.391805648803711,0.008009824901819229,0.012378359213471413,nan,nan,nan,nan,0.0955243706703186,0.012610011734068394
160,-6.126594543457031,-6.29517936706543,0.009107418358325958,0.004137181211262941,0.007942825647140267,125,125,125,125,125,125,1.0,0,0.0007000640034675598,0.00415911665186286,0.009971201419830322,0.015081632882356644,0.03552711009979248,0.05379301309585571,0.06951572746038437,0.14342254400253296,0.22448880970478058,0.024634171277284622,0.085273377597332,0.15118515491485596,-4.928178310394287,-4.296032905578613,0.007239679340273142,0.013622494414448738,nan,nan,nan,nan,0.3336277902126312,0.021269267424941063
200,-6.346712112426758,-6.528958320617676,0.009305198676884174,0.0073219710029661655,0.005000000000000002,125,125,125,125,125,125,1.0,0,0.000502941373270005,0.003197574522346258,0.007354438304901123,0.014983278699219227,0.03479311987757683,0.055406928062438965,0.07007069140672684,0.1470910757780075,0.22240915894508362,0.02480633370578289,0.08432610332965851,0.14943578839302063,-5.031383991241455,-4.201148986816406,0.006529767066240311,0.014978356659412384,nan,nan,nan,nan,0.42222484946250916,0.029991857707500458
