it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.385187149047852,-4.401279449462891,0.0,0.0,0.05000000000000001,121,0,121,121,121,121,1.0,0,0.009444620460271835,0.04707592725753784,0.058418869972229004,0.02537509799003601,0.06612640619277954,0.09481197595596313,0.0581466443836689,0.10054177045822144,0.12170416116714478,0.026106400415301323,0.06012353301048279,0.07703602313995361,-4.605170249938965,-4.605170249938965,0,0,0,0,0,0,0.9245848655700684,0
40,-5.180898666381836,-5.196325302124023,0.0010223195422440767,0.017940938472747803,0.031841249723592945,121,0,121,121,121,121,1.0,0,0.0021177639719098806,0.00604248046875,0.012224435806274414,0.014612345024943352,0.03176683187484741,0.0429384708404541,0.07146643847227097,0.1287614107131958,0.15890346467494965,0.023150533437728882,0.06880781054496765,0.14391902089118958,-4.847924709320068,-4.433648109436035,0,0,0,0,0,0,0.11694694310426712,0
80,-5.63576602935791,-5.6519598960876465,0.0007211808115243912,0.07058059424161911,0.02004403164449234,121,0,121,121,121,121,1.0,0,0.0005552521906793118,0.003177642822265625,0.004551976919174194,0.014143443666398525,0.034807056188583374,0.04512900114059448,0.06477448344230652,0.10953575372695923,0.14377467334270477,0.02155710756778717,0.07037356495857239,0.12758055329322815,-5.106130123138428,-4.182106018066406,0,0,0,0,0,0,0.05144322291016579,0
120,-6.030481338500977,-6.054083347320557,0.0005815060576424003,0.1626214236021042,0.012617695852173826,121,0,121,121,121,121,1.0,0,0.0006273401086218655,0.0027357935905456543,0.004926025867462158,0.01465744711458683,0.03481283783912659,0.04922202229499817,0.06232653930783272,0.11932354420423508,0.13863760232925415,0.020567916333675385,0.0640643835067749,0.12526360154151917,-5.375179767608643,-3.9196624755859375,0,0,0,0,0,0,0.08649483323097229,0
160,-6.352301597595215,-6.38904333114624,0.0005468218587338924,0.29764047265052795,0.007942825647140267,121,0,121,121,121,121,1.0,0,0.00033944498864002526,0.0027711093425750732,0.005442231893539429,0.014435218647122383,0.035365134477615356,0.05269220471382141,0.061959341168403625,0.11444689333438873,0.1436164826154709,0.020223237574100494,0.06347543001174927,0.13655716180801392,-5.661579608917236,-3.6070399284362793,0,0,0,0,0,0,0.2715909779071808,0
200,-6.579798698425293,-6.628596305847168,0.0005582671728916466,0.41657528281211853,0.005000000000000002,121,0,121,121,121,121,1.0,0,-6.282945105340332e-05,0.0028084516525268555,0.004538148641586304,0.013984459452331066,0.03354722261428833,0.05374258756637573,0.062059566378593445,0.11716080456972122,0.14467042684555054,0.02010771445930004,0.06234961748123169,0.13675275444984436,-5.861174583435059,-3.4074344635009766,0,0,0,0,0,0,0.6753830313682556,0
