it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.326447486877441,-4.326447486877441,0.0,0.0,0.05000000000000001,94,267,267,267,267,267,1.0,0,0.0005663402262143791,0.007670545484870672,0.009935498237609863,0.015380666591227055,0.03463999181985855,0.05470931529998779,0.012761951424181461,0.023935995995998383,0.03340812772512436,0.0051084537990391254,0.012385023757815361,0.015875697135925293,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,2.3032360076904297,0.07239729166030884,0.6933665871620178,5.042990207672119,0.3014375865459442,0.0012021465227007866
10,-4.534847259521484,-4.543875694274902,0.009021748788654804,6.798796221119119e-06,0.04505509125832511,94,267,267,266,266,266,1.0,1,0.007109231315553188,0.014439091086387634,0.019803375005722046,0.018949691206216812,0.036711618304252625,0.050007164478302,0.054932594299316406,0.07501386851072311,0.08608635514974594,0.014359751716256142,0.04255896434187889,0.07179749011993408,-4.617311954498291,-4.593050479888916,0.009879316203296185,0.010121935047209263,2.3042240142822266,0.07214958965778351,0.6934770345687866,5.052205562591553,0.07382864505052567,0.0016022016061469913
20,-4.691794395446777,-4.707221984863281,0.015397490002214909,3.0002041967236437e-05,0.04013216761128589,94,267,267,267,267,267,1.0,1,0.006229273043572903,0.012205945327877998,0.018755197525024414,0.01795448549091816,0.032906919717788696,0.04828152060508728,0.07183611392974854,0.11284838616847992,0.13204452395439148,0.02309446595609188,0.06465457379817963,0.11884793639183044,-4.631468772888184,-4.578786373138428,0.009740442037582397,0.010267349891364574,2.3024260997772217,0.07355213910341263,0.6936729550361633,5.060905456542969,0.08032281696796417,0.0019691407214850187
30,-4.8139166831970215,-4.827498435974121,0.013511218130588531,7.035687303869054e-05,0.0357471449329879,94,267,267,267,267,267,1.0,0,0.004406201187521219,0.01034682895988226,0.019758760929107666,0.01670980080962181,0.03356890380382538,0.04792380332946777,0.06555881351232529,0.12146306782960892,0.17449742555618286,0.022717587649822235,0.07377033680677414,0.15242081880569458,-4.646738529205322,-4.563907146453857,0.009592837654054165,0.010421262122690678,2.3010506629943848,0.07569020241498947,0.6937927603721619,5.068606853485107,0.04890626668930054,0.002227361546829343
40,-4.944354057312012,-4.955167770385742,0.010684605687856674,0.00012907273776363581,0.031841249723592945,94,267,267,267,267,267,1.0,0,0.0036981466691941023,0.009327530860900879,0.016324102878570557,0.016158878803253174,0.033668357878923416,0.04792380332946777,0.057453177869319916,0.11153849214315414,0.1872904747724533,0.02104591205716133,0.06916413456201553,0.16880106925964355,-4.662519454956055,-4.548643589019775,0.009442642331123352,0.010581547394394875,2.3033246994018555,0.07900108397006989,0.6938450932502747,5.075653076171875,0.0720280110836029,0.002881203778088093
50,-5.050845623016357,-5.059425354003906,0.008368363603949547,0.0002113409573212266,0.028362130342459893,94,267,267,267,267,267,1.0,0,0.003055260982364416,0.008580511435866356,0.01405593752861023,0.015958938747644424,0.033733487129211426,0.04792380332946777,0.05071263015270233,0.09404680877923965,0.19479136168956757,0.01986384019255638,0.0640808567404747,0.1721949279308319,-4.679490566253662,-4.53103494644165,0.009283741936087608,0.010769524611532688,2.3050689697265625,0.0813707709312439,0.6938347816467285,5.08311653137207,0.07710311561822891,0.003392611863091588
60,-5.16349458694458,-5.1707048416137695,0.006890140473842621,0.0003198844497092068,0.02526315532667841,94,267,267,267,267,267,1.0,0,0.002350924536585808,0.007552027236670256,0.011722028255462646,0.015295557677745819,0.033614449203014374,0.04792380332946777,0.04514022916555405,0.08296766877174377,0.1859184205532074,0.01880086585879326,0.05941997095942497,0.16476333141326904,-4.695866584777832,-4.512585163116455,0.009132948704063892,0.010970063507556915,2.302032232284546,0.08452180027961731,0.693722665309906,5.092286109924316,0.07539497315883636,0.0038544591516256332
70,-5.270669460296631,-5.278267860412598,0.007143465336412191,0.0004547536082100123,0.022502788378502493,94,267,267,267,267,267,1.0,0,0.0018182069761678576,0.007426242809742689,0.011874407529830933,0.015234225429594517,0.03309030085802078,0.04918026924133301,0.04595275968313217,0.0883617103099823,0.18307696282863617,0.01863526739180088,0.057708945125341415,0.16220808029174805,-4.713863849639893,-4.495891094207764,0.008970052003860474,0.011154737323522568,2.30086612701416,0.08739440888166428,0.6936597228050232,5.101267337799072,0.08921249955892563,0.004474264103919268
80,-5.373931407928467,-5.381231784820557,0.0066778333857655525,0.0006227992125786841,0.02004403164449233,94,267,267,267,267,267,1.0,0,0.0018899968126788735,0.00735362758859992,0.014079451560974121,0.015270497649908066,0.033733487129211426,0.05048900842666626,0.04271838441491127,0.08152660727500916,0.1760532259941101,0.017863687127828598,0.05512414872646332,0.16309377551078796,-4.732889175415039,-4.481173038482666,0.008801006712019444,0.011320126242935658,2.300030469894409,0.09081045538187027,0.6935678720474243,5.110573768615723,0.10694213211536407,0.005276855081319809
90,-5.444666385650635,-5.452262878417969,0.006769792642444372,0.0008268633973784745,0.01785392982450232,94,267,267,267,267,267,1.0,0,0.0017954237991943955,0.007178270258009434,0.011919498443603516,0.015364442020654678,0.03334992751479149,0.049323201179504395,0.042808420956134796,0.07721394300460815,0.16857951879501343,0.017494909465312958,0.0552610419690609,0.16068294644355774,-4.753634452819824,-4.462673187255859,0.008620308712124825,0.011531496420502663,2.2963836193084717,0.09380438923835754,0.6933849453926086,5.119116306304932,0.1748729944229126,0.006622963584959507
