it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.3946733474731445,-4.3946733474731445,0.0,0.0,0.05000000000000001,107,107,106,106,106,106,1.0,0,0.010797661729156971,0.04772074520587921,0.059159815311431885,0.026073593646287918,0.06207694113254547,0.10340774059295654,0.05519500747323036,0.09507103264331818,0.13935822248458862,0.024150872603058815,0.05408170074224472,0.08884119987487793,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.499999076128006,0.0006449167267419398
40,-5.105316638946533,-5.156502723693848,0.006823067553341389,0.00012293421605136245,0.031841249723592945,107,107,107,107,107,107,1.0,1,0.0032082442194223404,0.014262807555496693,0.029329299926757812,0.015751829370856285,0.0344858393073082,0.0560016930103302,0.0649736225605011,0.13251107931137085,0.17480742931365967,0.02431941218674183,0.08695238828659058,0.15322309732437134,-4.662268161773682,-4.54911994934082,0.009445015341043472,0.01057650800794363,nan,nan,nan,nan,0.09742036461830139,0.0033023746218532324
80,-5.542087078094482,-5.609735488891602,0.006968716625124216,0.0006865777540951967,0.02004403164449233,107,107,107,107,107,107,1.0,0,0.001398423220962286,0.007855897769331932,0.017431437969207764,0.015086696483194828,0.035675399005413055,0.05302223563194275,0.06477833539247513,0.13663367927074432,0.17370915412902832,0.02366102859377861,0.09968912601470947,0.1524355411529541,-4.7377424240112305,-4.473889350891113,0.008758396841585636,0.01140287984162569,nan,nan,nan,nan,0.03756062313914299,0.00725600216537714
120,-5.9136962890625,-5.998440742492676,0.007227392867207527,0.001970043173059821,0.012617695852173826,107,107,107,107,107,107,1.0,0,0.0010132337920367718,0.004974888637661934,0.01156681776046753,0.015176144428551197,0.034180864691734314,0.05442899465560913,0.06302489340305328,0.13903459906578064,0.17102237045764923,0.02296702191233635,0.10149616003036499,0.1489391028881073,-4.8286452293396,-4.379291534423828,0.00799734890460968,0.01253423560410738,nan,nan,nan,nan,0.11784624308347702,0.014079389162361622
160,-6.211451530456543,-6.307880401611328,0.00744800828397274,0.004185223486274481,0.007942825647140267,107,107,107,107,107,107,1.0,0,0.0007963029784150422,0.003041063668206334,0.007348239421844482,0.015125774778425694,0.03448609635233879,0.05297699570655823,0.06320765614509583,0.14050965011119843,0.16781598329544067,0.022804157808423042,0.10105785727500916,0.14539307355880737,-4.926498889923096,-4.280810356140137,0.007251848001033068,0.01383144874125719,nan,nan,nan,nan,0.3214266300201416,0.023627404123544693
200,-6.434942245483398,-6.538634300231934,0.007408291567116976,0.007367079611867666,0.005000000000000002,107,107,107,107,107,107,1.0,0,0.0005004522972740233,0.0023167848121374846,0.0059878528118133545,0.014895111322402954,0.03472360968589783,0.05399602651596069,0.06306477636098862,0.1390487402677536,0.16803888976573944,0.022680213674902916,0.1009167954325676,0.14510399103164673,-5.026943683624268,-4.185418128967285,0.0065588257275521755,0.015215842053294182,nan,nan,nan,nan,0.4344329535961151,0.0333038866519928
