it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.3996710777282715,-4.3996710777282715,0.0,0.0,0.05000000000000001,100,100,100,100,100,100,1.0,0,0.0008839645888656378,0.003933662082999945,0.009875774383544922,0.01880483143031597,0.04504608362913132,0.059973955154418945,0.006708894856274128,0.07281475514173508,0.11946886032819748,0.002189589897170663,0.019608311355113983,0.05031222105026245,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.49999871850013733,0.0008776609320193529
10,-4.764209747314453,-4.773097515106201,0.00888112559914589,6.594715614482993e-06,0.04505509125832511,100,100,100,100,100,100,1.0,0,0.002740397583693266,0.009227865375578403,0.013469457626342773,0.013024949468672276,0.029735883697867393,0.050562500953674316,0.05409359931945801,0.08702175319194794,0.1210433766245842,0.01592160016298294,0.03767627105116844,0.07102864980697632,-4.617259979248047,-4.593019962310791,0.009879830293357372,0.01012224331498146,nan,nan,nan,nan,0.3439137041568756,0.0020007474813610315
20,-4.924770832061768,-4.938863277435303,0.014063441194593906,2.8859712983830832e-05,0.04013216761128589,100,100,100,100,100,100,1.0,0,0.00434964569285512,0.008486825041472912,0.011871397495269775,0.01580011658370495,0.028899099677801132,0.034066200256347656,0.06434262543916702,0.10276860743761063,0.1593962460756302,0.020269466564059258,0.056660883128643036,0.0701831579208374,-4.631371974945068,-4.5792412757873535,0.009741384536027908,0.010262679308652878,nan,nan,nan,nan,0.20682436227798462,0.002098544267937541
30,-5.0538105964660645,-5.067860126495361,0.013982361182570457,6.723184196744114e-05,0.0357471449329879,100,100,100,100,100,100,1.0,0,0.003182617947459221,0.0064446330070495605,0.008661091327667236,0.014936108142137527,0.028191808611154556,0.03596997261047363,0.06231946870684624,0.10713718086481094,0.15382954478263855,0.021196266636252403,0.05615568533539772,0.06849479675292969,-4.646746635437012,-4.566346168518066,0.009592760354280472,0.010395875200629234,nan,nan,nan,nan,0.17211446166038513,0.0027937437407672405
40,-5.178347110748291,-5.192661285400391,0.014184942469000816,0.00012915878323838115,0.031841249723592945,100,100,100,100,100,100,1.0,0,0.002546482952311635,0.005285307765007019,0.006420731544494629,0.0152903962880373,0.03509406000375748,0.04073023796081543,0.06311802566051483,0.11074283719062805,0.16364042460918427,0.0216203760355711,0.05350327491760254,0.06828397512435913,-4.663517475128174,-4.553775787353516,0.009433222934603691,0.010527380742132664,nan,nan,nan,nan,0.12256550788879395,0.0035286389756947756
50,-5.289539813995361,-5.303582668304443,0.013823955319821835,0.00021867170289624482,0.028362130342459893,100,100,100,100,100,100,1.0,0,0.001417172490619123,0.004216539673507214,0.005536317825317383,0.01409063395112753,0.03413034602999687,0.04004642367362976,0.062306616455316544,0.10845804214477539,0.14738893508911133,0.021692365407943726,0.05560688301920891,0.06707990169525146,-4.682021617889404,-4.540057182312012,0.009260274469852448,0.01067279651761055,nan,nan,nan,nan,0.08512821048498154,0.0048568774946033955
60,-5.403716564178467,-5.416660785675049,0.012603550218045712,0.0003403323935344815,0.02526315532667841,100,100,100,100,100,100,1.0,0,0.0010542708914726973,0.0038671703077852726,0.005422472953796387,0.014195659197866917,0.035530660301446915,0.04161903262138367,0.0588122121989727,0.10221712291240692,0.11747612804174423,0.02135922946035862,0.05675434693694115,0.06768035888671875,-4.700740814208984,-4.523233413696289,0.009088541381061077,0.010853871703147888,nan,nan,nan,nan,0.10071049630641937,0.005433199927210808
70,-5.516733646392822,-5.528886795043945,0.011657962575554848,0.0004949193680658937,0.022502788378502493,100,100,100,100,100,100,1.0,0,0.0005910378531552851,0.0032977282535284758,0.003959983587265015,0.014043048024177551,0.03456847742199898,0.04363358020782471,0.055920250713825226,0.1061318889260292,0.12904071807861328,0.021097084507346153,0.05644482001662254,0.06862318515777588,-4.719371795654297,-4.50560998916626,0.008920780383050442,0.011046849191188812,nan,nan,nan,nan,0.09116405993700027,0.0062992628663778305
80,-5.621933937072754,-5.63378381729126,0.01116410456597805,0.0006856400868855417,0.02004403164449233,100,100,100,100,100,100,1.0,0,0.00032756029395386577,0.0029089448507875204,0.003970891237258911,0.013921575620770454,0.03426593914628029,0.045829951763153076,0.05486486479640007,0.10644004493951797,0.1354486644268036,0.020848330110311508,0.055347803980112076,0.07157713174819946,-4.739898681640625,-4.487507343292236,0.008739531971514225,0.011248648166656494,nan,nan,nan,nan,0.0823325365781784,0.007825336419045925
90,-5.721040725708008,-5.732269287109375,0.010306427255272865,0.0009219810599461198,0.01785392982450232,100,100,100,100,100,100,1.0,0,0.0005511903436854482,0.00273128435947001,0.005109816789627075,0.014364046975970268,0.034094247967004776,0.04673650860786438,0.05382567644119263,0.1011752113699913,0.13499517738819122,0.020527243614196777,0.053256794810295105,0.07275795936584473,-4.759621620178223,-4.467248916625977,0.00856885127723217,0.011478852480649948,nan,nan,nan,nan,0.10225675255060196,0.009718436747789383
