it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.71197509765625,-4.71197509765625,0.0,0.0,0.005000000000000002,110,110,110,110,110,110,1.0,0,0.009101835079491138,0.04983140155673027,0.058740586042404175,0.025293223559856415,0.06936462223529816,0.10516074299812317,0.05283418670296669,0.09157130122184753,0.1182335689663887,0.02481066808104515,0.058590468019247055,0.08266538381576538,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.49998271465301514,0.004153281915932894
40,-6.188722133636475,-6.298346519470215,0.004084367770701647,0.00011120631825178862,0.005000000000000002,110,110,110,110,110,110,1.0,0,0.0013968985294923186,0.003224670421332121,0.06928786635398865,0.01618904247879982,0.0388348363339901,0.09306639432907104,0.05579318106174469,0.1048860102891922,0.16453532874584198,0.017656004056334496,0.06196949630975723,0.0971079170703888,-4.665255069732666,-4.547203540802002,0.009416845627129078,0.010596796870231628,nan,nan,nan,nan,0.4013611972332001,0.04089067131280899
80,-6.229615211486816,-6.339082717895508,0.004439031705260277,0.0006223042728379369,0.005000000000000002,110,110,110,110,110,110,1.0,0,0.0013909615809097886,0.0033936286345124245,0.07908517122268677,0.01610543765127659,0.039105188101530075,0.10458868741989136,0.05670452490448952,0.10510110855102539,0.18202926218509674,0.01784803532063961,0.05963235720992088,0.09688171744346619,-4.733829021453857,-4.47843599319458,0.008792739361524582,0.011351153254508972,nan,nan,nan,nan,0.12389496713876724,0.0391993410885334
120,-6.261152267456055,-6.371434211730957,0.004447962157428265,0.0014256861759349704,0.005000000000000002,110,110,110,110,110,110,1.0,0,0.001333483960479498,0.003575846552848816,0.07827574014663696,0.016007231548428535,0.03904419019818306,0.10374850034713745,0.056722961366176605,0.10595638304948807,0.17999455332756042,0.017903540283441544,0.060342900454998016,0.09722337126731873,-4.795307636260986,-4.414567470550537,0.008268455043435097,0.012099787592887878,nan,nan,nan,nan,0.1030372753739357,0.03848721832036972
160,-6.291197776794434,-6.402889728546143,0.0044716158881783485,0.002485007280483842,0.005000000000000002,110,110,110,110,110,110,1.0,0,0.001364301540888846,0.0033567454665899277,0.07839229702949524,0.016025502234697342,0.03855610638856888,0.10374543070793152,0.056739743798971176,0.10582489520311356,0.1805112510919571,0.017912495881319046,0.0605144202709198,0.09728443622589111,-4.853513717651367,-4.349940776824951,0.007800918538123369,0.01290757767856121,nan,nan,nan,nan,0.19963914155960083,0.03777065873146057
200,-6.321075439453125,-6.434049606323242,0.0044913445599377155,0.003787872614338994,0.005000000000000002,110,110,110,110,110,110,1.0,0,0.0013524190289899707,0.003306817961856723,0.07836005091667175,0.016003575176000595,0.038746487349271774,0.10365530848503113,0.05674530193209648,0.1053902804851532,0.18157799541950226,0.01794245094060898,0.06035417690873146,0.09734919667243958,-4.910457611083984,-4.28732967376709,0.007369115483015776,0.01374157052487135,nan,nan,nan,nan,0.22704926133155823,0.036972519010305405
