it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.528221130371094,-4.528221130371094,0.0,0.0,0.05000000000000001,94,94,94,94,94,94,1.0,0,0.0006171715212985873,0.006690290290862322,0.009966522455215454,0.014506537467241287,0.03124086931347847,0.05349114537239075,0.013552198186516762,0.025562236085534096,0.035263847559690475,0.0056030889973044395,0.011722992174327374,0.026597142219543457,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.4999969005584717,0.0015673113521188498
10,-4.808024883270264,-4.81441068649292,0.006378444377332926,7.041785465844441e-06,0.04505509125832511,94,94,94,94,94,94,1.0,0,0.003870392683893442,0.00870826467871666,0.011919021606445312,0.013699551112949848,0.02736126258969307,0.03963431715965271,0.04258805140852928,0.06599404662847519,0.07091549038887024,0.009810063056647778,0.029798906296491623,0.04871746897697449,-4.617295265197754,-4.593530178070068,0.009879481047391891,0.010117080062627792,nan,nan,nan,nan,0.253146231174469,0.0031012038234621286
20,-4.941205024719238,-4.951198577880859,0.009961802512407303,3.193847805960104e-05,0.04013216761128589,94,94,94,94,94,94,1.0,0,0.005292329005897045,0.00947915855795145,0.013083934783935547,0.01675138808786869,0.028888918459415436,0.03243798017501831,0.050514087080955505,0.08332096040248871,0.10060843825340271,0.013268111273646355,0.03906203433871269,0.060313642024993896,-4.631582260131836,-4.583313465118408,0.009739336557686329,0.010220973752439022,nan,nan,nan,nan,0.2493581473827362,0.0032594818621873856
30,-5.051959991455078,-5.060729503631592,0.008693955838680267,7.515060860896483e-05,0.0357471449329879,94,94,94,94,94,94,1.0,0,0.003555356292054057,0.007343064993619919,0.009278476238250732,0.015540173277258873,0.03059702180325985,0.03583401441574097,0.046769190579652786,0.08065228164196014,0.08727502077817917,0.012858700938522816,0.03698434680700302,0.054252058267593384,-4.647049427032471,-4.580536365509033,0.009589855559170246,0.010249397717416286,nan,nan,nan,nan,0.2549511790275574,0.003976511303335428
40,-5.18995475769043,-5.1986083984375,0.008513174019753933,0.0001404614158673212,0.031841249723592945,94,94,94,94,94,94,1.0,0,0.0017066230066120625,0.005052265245467424,0.006965160369873047,0.013875961303710938,0.03181137517094612,0.03805693984031677,0.04709164425730705,0.0782068595290184,0.0907672569155693,0.013109548017382622,0.03785277530550957,0.053052306175231934,-4.66300106048584,-4.573146343231201,0.009438094682991505,0.010325420647859573,nan,nan,nan,nan,0.2154710441827774,0.0048145572654902935
50,-5.278439521789551,-5.286198616027832,0.0075268736109137535,0.0002323544176761061,0.028362130342459893,94,94,94,94,94,94,1.0,0,0.001137951505370438,0.004929007962346077,0.006606876850128174,0.01367934700101614,0.036189064383506775,0.03895848989486694,0.044838082045316696,0.07255996763706207,0.08553699404001236,0.013331674039363861,0.03766297176480293,0.05285966396331787,-4.679544448852539,-4.5639753341674805,0.00928324181586504,0.010420551523566246,nan,nan,nan,nan,0.3624374568462372,0.005841766018420458
60,-5.420241832733154,-5.42697811126709,0.006382293067872524,0.00035370117984712124,0.02526315532667841,94,94,94,94,94,94,1.0,0,0.000517509994097054,0.0039393603801727295,0.005827456712722778,0.013250794261693954,0.0345822311937809,0.040721118450164795,0.040913984179496765,0.06570972502231598,0.07763248682022095,0.012961690314114094,0.038063690066337585,0.04633051156997681,-4.6970930099487305,-4.553027153015137,0.009121755138039589,0.010535264387726784,nan,nan,nan,nan,0.4445374310016632,0.007219644729048014
70,-5.524675369262695,-5.531084060668945,0.005902245175093412,0.0005063939024694264,0.022502788378502493,94,94,94,94,94,94,1.0,0,0.0009826811728999019,0.00456954212859273,0.006348729133605957,0.014311547391116619,0.03592050448060036,0.04514586925506592,0.038995467126369476,0.06774138659238815,0.07486643642187119,0.012851035222411156,0.03604491055011749,0.04676932096481323,-4.715131759643555,-4.535806179046631,0.008958686143159866,0.010718262754380703,nan,nan,nan,nan,0.4258309304714203,0.008078791201114655
80,-5.6041765213012695,-5.610694408416748,0.005828572902828455,0.0006894722464494407,0.02004403164449233,94,94,94,94,94,94,1.0,0,0.00037201636587269604,0.0035290447995066643,0.005739718675613403,0.013761580921709538,0.031147094443440437,0.04546564817428589,0.039308760315179825,0.06652285903692245,0.07654785364866257,0.012348148971796036,0.035336580127477646,0.04548269510269165,-4.733193397521973,-4.51902437210083,0.008798329159617424,0.010899652726948261,nan,nan,nan,nan,0.49142125248908997,0.009413029067218304
90,-5.7160115242004395,-5.722896575927734,0.005981997586786747,0.0009033437818288803,0.01785392982450232,94,94,94,94,94,94,1.0,0,0.0005421270616352558,0.002996820257976651,0.004100888967514038,0.014000704512000084,0.032402537763118744,0.04418003559112549,0.03983704373240471,0.06636840105056763,0.08420936018228531,0.011866878718137741,0.033550526946783066,0.045499950647354126,-4.750756740570068,-4.502307891845703,0.008645149879157543,0.011083387769758701,nan,nan,nan,nan,0.49989205598831177,0.010347195900976658
