it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.306827545166016,-4.306827545166016,0.0,0.0,0.05000000000000001,96,288,287,287,287,287,1.0,0,-0.0003194859891664237,0.006957125384360552,0.009894013404846191,0.01588481105864048,0.03804947808384895,0.057142436504364014,0.013044936582446098,0.025313397869467735,0.04008260741829872,0.005545772612094879,0.012902677059173584,0.026935040950775146,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,2.1094133853912354,0.012237750925123692,0.6517801284790039,5.162782669067383,0.26227355003356934,0.0011242578038945794
10,-4.532284736633301,-4.5412492752075195,0.008957762271165848,6.782523541914998e-06,0.04505509125832511,96,288,288,288,288,288,1.0,1,0.0063094026409089565,0.015195650048553944,0.021350771188735962,0.01853792928159237,0.03946205601096153,0.05292540788650513,0.05403736233711243,0.08112943172454834,0.08971033245325089,0.01852259784936905,0.04419524967670441,0.06353402137756348,-4.617292404174805,-4.5930633544921875,0.009879509918391705,0.010121804662048817,2.1191141605377197,0.011851110495626926,0.6520768404006958,5.170140743255615,0.07893156260251999,0.0015656504547223449
20,-4.656989097595215,-4.67388916015625,0.016870668157935143,2.9615815947181545e-05,0.04013216761128589,96,288,288,288,288,288,1.0,0,0.00600135512650013,0.013645332306623459,0.020402371883392334,0.017594113945961,0.034312911331653595,0.056054651737213135,0.07197903096675873,0.11655585467815399,0.13896891474723816,0.026802172884345055,0.07136410474777222,0.10178133845329285,-4.6315531730651855,-4.5787482261657715,0.009739619679749012,0.010267741046845913,2.1249465942382812,0.011392965912818909,0.6523611545562744,5.176194190979004,0.08442845940589905,0.001877259579487145
30,-4.8199005126953125,-4.835186958312988,0.015217320993542671,6.909142393851653e-05,0.0357471449329879,96,288,288,288,288,288,1.0,0,0.0034945490770041943,0.010211187414824963,0.017347395420074463,0.016171962022781372,0.033369485288858414,0.05606484413146973,0.06608223170042038,0.13257266581058502,0.18156565725803375,0.025281041860580444,0.08186061680316925,0.12042784690856934,-4.647152900695801,-4.5634965896606445,0.00958886370062828,0.010425541549921036,2.125722646713257,0.01085272803902626,0.6524074673652649,5.180551528930664,0.07073824107646942,0.002254679100587964
40,-4.930318355560303,-4.942941665649414,0.01249804999679327,0.00012525016791187227,0.031841249723592945,96,288,288,288,288,288,1.0,0,0.0029125132132321596,0.009557350538671017,0.019177556037902832,0.0158679336309433,0.035724423825740814,0.055449485778808594,0.0594593845307827,0.12888649106025696,0.20228247344493866,0.023614054545760155,0.08897430449724197,0.1321571171283722,-4.663332462310791,-4.5480170249938965,0.00943496823310852,0.010588180273771286,2.132256507873535,0.010360750369727612,0.652579128742218,5.1799516677856445,0.06436463445425034,0.0025277535896748304
50,-5.034255504608154,-5.044561386108398,0.01010160893201828,0.0002043015556409955,0.028362130342459893,96,288,288,288,288,288,1.0,0,0.0023440916556864977,0.008352434262633324,0.017326712608337402,0.015448391437530518,0.03443918377161026,0.054744601249694824,0.05386938154697418,0.12005080282688141,0.2031257003545761,0.02259194478392601,0.08451427519321442,0.13518443703651428,-4.678479194641113,-4.531079292297363,0.009293136186897755,0.01076904684305191,2.139545440673828,0.00992660503834486,0.6528221964836121,5.181820869445801,0.08590707927942276,0.0033484813757240772
60,-5.136940956115723,-5.1462273597717285,0.008976589888334274,0.00031013053376227617,0.02526315532667841,96,288,288,288,288,288,1.0,0,0.00191848399117589,0.007350799161940813,0.015510797500610352,0.015276054851710796,0.03316384181380272,0.055944859981536865,0.050589658319950104,0.1106766015291214,0.18824589252471924,0.0218896996229887,0.08282005041837692,0.12335067987442017,-4.695484638214111,-4.512160301208496,0.009136438369750977,0.01097472570836544,2.149418354034424,0.00976381916552782,0.6531938314437866,5.186670780181885,0.0947880819439888,0.003924616612493992
70,-5.264689922332764,-5.27382755279541,0.008694477379322052,0.00044282394810579717,0.022502788378502493,96,288,288,288,288,288,1.0,0,0.0017591977957636118,0.006993004120886326,0.013951241970062256,0.015124079771339893,0.03485012426972389,0.05719369649887085,0.04863424599170685,0.10924933850765228,0.16685374081134796,0.020037291571497917,0.0743308961391449,0.10971447825431824,-4.713896751403809,-4.493019104003906,0.00896975677460432,0.011186819523572922,2.1548969745635986,0.009875031188130379,0.6536138653755188,5.190110206604004,0.077654168009758,0.00429066875949502
80,-5.376914024353027,-5.385556221008301,0.008035856299102306,0.0006064613698981702,0.02004403164449233,96,288,288,288,288,288,1.0,0,0.001206264365464449,0.006536602508276701,0.012268900871276855,0.015006784349679947,0.0330919474363327,0.05387008190155029,0.04595589637756348,0.10359728336334229,0.12724070250988007,0.019568733870983124,0.06804395467042923,0.10624361038208008,-4.732778549194336,-4.475795745849609,0.008801980875432491,0.011381162330508232,2.148831844329834,0.01019496563822031,0.654009997844696,5.193665027618408,0.11902888119220734,0.0054330420680344105
90,-5.463512897491455,-5.471863746643066,0.007543761748820543,0.0008073608623817563,0.01785392982450232,96,288,288,288,288,288,1.0,0,0.0009616650640964508,0.0060528540052473545,0.011929869651794434,0.014796419069170952,0.0337848961353302,0.05547434091567993,0.04444773122668266,0.09606099128723145,0.11854050308465958,0.019132308661937714,0.06913292407989502,0.09991610050201416,-4.752997398376465,-4.455694675445557,0.008625800721347332,0.011612250469624996,2.1407065391540527,0.010657934471964836,0.6544262766838074,5.199272632598877,0.14805808663368225,0.006582832429558039
100,-5.522492408752441,-5.5307135581970215,0.007172569166868925,0.0010484409285709262,0.0159031284639706,96,288,288,288,288,288,1.0,0,0.0009595564333721995,0.005815437063574791,0.011384427547454834,0.015023390762507915,0.033085983246564865,0.05647069215774536,0.043837424367666245,0.08996781706809998,0.12640000879764557,0.019463438540697098,0.06292779743671417,0.09962454438209534,-4.774225234985352,-4.434488296508789,0.00844462402164936,0.011861134320497513,2.1360654830932617,0.011244607158005238,0.6547942161560059,5.206651210784912,0.19912539422512054,0.007649681530892849
110,-5.648816108703613,-5.657768249511719,0.007621255237609148,0.0013306502951309085,0.01416548050919662,96,288,288,288,288,288,1.0,0,0.0010949313873425126,0.0059110610745847225,0.013694405555725098,0.01512935571372509,0.03415698558092117,0.05677938461303711,0.04424107074737549,0.0958126112818718,0.11652153730392456,0.019193826243281364,0.0625968873500824,0.09147754311561584,-4.795736312866211,-4.412254810333252,0.00826491042971611,0.012127801775932312,2.1317381858825684,0.012004943564534187,0.6553219556808472,5.212992191314697,0.18812130391597748,0.008886376395821571
120,-5.724660396575928,-5.734385013580322,0.008078987710177898,0.0016456913435831666,0.012617695852173826,96,288,288,288,288,288,1.0,0,0.000541987712495029,0.00557528343051672,0.012290716171264648,0.01467717345803976,0.0330827534198761,0.05425971746444702,0.045302461832761765,0.09172429889440536,0.13047820329666138,0.019847668707370758,0.06029697507619858,0.09901952743530273,-4.817395210266113,-4.386435031890869,0.008087826892733574,0.012445016764104366,2.1369988918304443,0.01245157327502966,0.6559023261070251,5.218653678894043,0.20590747892856598,0.01099073514342308
130,-5.81516170501709,-5.825232982635498,0.008072578348219395,0.001999056665226817,0.01123902916774363,96,288,288,288,288,288,1.0,0,0.0005364791722968221,0.005470567848533392,0.013231933116912842,0.014811734668910503,0.03365939483046532,0.05691695213317871,0.0454830527305603,0.09145039319992065,0.13056635856628418,0.020159505307674408,0.06238410621881485,0.10140156745910645,-4.839089393615723,-4.364366054534912,0.007914257235825062,0.012722717598080635,2.147418975830078,0.013207127340137959,0.6563674211502075,5.223562240600586,0.19907604157924652,0.011570779606699944
140,-5.87945032119751,-5.8900370597839355,0.008196504786610603,0.002390426816418767,0.010011001859077924,96,288,288,288,288,288,1.0,0,0.0007160319364629686,0.005370398052036762,0.012949317693710327,0.014984218403697014,0.03378693014383316,0.05734282732009888,0.04504471272230148,0.09278339892625809,0.12664452195167542,0.020119108259677887,0.0615544393658638,0.09871307015419006,-4.861391544342041,-4.343237400054932,0.007739705964922905,0.012994392774999142,2.1453042030334473,0.013723830692470074,0.6566612720489502,5.228912353515625,0.29058587551116943,0.013760706409811974
150,-5.941010475158691,-5.952164649963379,0.008330247364938259,0.0028236357029527426,0.008917154384659546,96,288,288,288,288,288,1.0,0,0.000488233141368255,0.004990159068256617,0.014068782329559326,0.01480812206864357,0.03344305604696274,0.05292540788650513,0.04462498426437378,0.09330490976572037,0.12790261209011078,0.0203481987118721,0.05334057658910751,0.09173524379730225,-4.88400411605835,-4.319504261016846,0.007566655054688454,0.013306478969752789,2.145357131958008,0.014547819271683693,0.6570190191268921,5.231241226196289,0.3081922233104706,0.014749464578926563
