it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.342986106872559,-4.342986106872559,0.0,0.0,0.05000000000000001,132,132,132,132,132,132,1.0,0,0.006602398119866848,0.04313864931464195,0.05830967426300049,0.02065908908843994,0.06017480418086052,0.10013347864151001,0.058545827865600586,0.0987277403473854,0.15596631169319153,0.025421973317861557,0.06319887191057205,0.10046136379241943,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.49999919533729553,0.000586098525673151
20,-4.891392230987549,-4.933905124664307,0.011709243059158325,2.6350977350375615e-05,0.04013216761128589,132,132,132,132,132,132,1.0,0,0.004370756447315216,0.010505970567464828,0.01952502131462097,0.015288922004401684,0.029972784221172333,0.04529586434364319,0.08134528249502182,0.1553838849067688,0.18134871125221252,0.02571474388241768,0.08838587999343872,0.16005805134773254,-4.631295204162598,-4.579163551330566,0.009742132388055325,0.010263477452099323,nan,nan,nan,nan,0.20311737060546875,0.0018355883657932281
40,-5.153368949890137,-5.188214302062988,0.009771745651960373,0.00012464789324440062,0.031841249723592945,132,132,132,132,132,132,1.0,0,0.0025846525095403194,0.006901237182319164,0.01380223035812378,0.014629784040153027,0.03544750064611435,0.047701507806777954,0.07213679701089859,0.14476753771305084,0.20639561116695404,0.023784440010786057,0.09220068156719208,0.16515928506851196,-4.661762237548828,-4.551952838897705,0.009449794888496399,0.010546589270234108,nan,nan,nan,nan,0.0964929461479187,0.0029817307367920876
60,-5.385585308074951,-5.416957378387451,0.008970953524112701,0.00033629537210799754,0.02526315532667841,132,132,132,132,132,132,1.0,0,0.0013370011001825333,0.00533300032839179,0.008393734693527222,0.014062164351344109,0.03599637746810913,0.04566815495491028,0.07080339640378952,0.13873440027236938,0.22517810761928558,0.023438137024641037,0.08967023342847824,0.16700375080108643,-4.69834041595459,-4.519167900085449,0.009110383689403534,0.010898088105022907,nan,nan,nan,nan,0.055302612483501434,0.004492288455367088
80,-5.602748394012451,-5.632880687713623,0.008605638518929482,0.0006874362588860095,0.02004403164449233,132,132,132,132,132,132,1.0,0,0.0008877741638571024,0.00370901171118021,0.005408048629760742,0.014072361402213573,0.0356266014277935,0.0469399094581604,0.06997048109769821,0.13278815150260925,0.23196738958358765,0.022798262536525726,0.08942694962024689,0.16733860969543457,-4.7367262840271,-4.485585689544678,0.008767301216721535,0.011270285584032536,nan,nan,nan,nan,0.048060983419418335,0.006511726416647434
100,-5.801584720611572,-5.831361770629883,0.008381282910704613,0.0012238378403708339,0.0159031284639706,132,132,132,132,132,132,1.0,0,0.0009155558072961867,0.0029423683881759644,0.005670785903930664,0.014370454475283623,0.03262927755713463,0.04875129461288452,0.07048618048429489,0.13039013743400574,0.23698703944683075,0.02296948991715908,0.09213837236166,0.1659834384918213,-4.780462741851807,-4.440097332000732,0.00839211419224739,0.011794790625572205,nan,nan,nan,nan,0.06917309761047363,0.00922371819615364
120,-5.9831156730651855,-6.013351917266846,0.00832615327090025,0.0019713013898581266,0.012617695852173826,132,132,132,132,132,132,1.0,0,0.0008090761839412153,0.002858548192307353,0.004803210496902466,0.014427770860493183,0.034294724464416504,0.05192983150482178,0.06924819201231003,0.13153758645057678,0.23995116353034973,0.022968905046582222,0.09333048015832901,0.17069080471992493,-4.82713508605957,-4.390745162963867,0.008009434677660465,0.01239149272441864,nan,nan,nan,nan,0.10779138654470444,0.012581496499478817
140,-6.144756317138672,-6.17518424987793,0.00817467737942934,0.0029555640649050474,0.010011001859077924,132,132,132,132,132,132,1.0,0,0.0005820685182698071,0.0020268673542886972,0.004281789064407349,0.014303475618362427,0.033687710762023926,0.05130547285079956,0.06967838853597641,0.1291545033454895,0.24225082993507385,0.023042861372232437,0.09211289137601852,0.1719706952571869,-4.875214576721191,-4.347621440887451,0.007633455563336611,0.012937549501657486,nan,nan,nan,nan,0.16609960794448853,0.016581501811742783
160,-6.286186218261719,-6.318084716796875,0.00807492807507515,0.004179912153631449,0.007942825647140267,132,132,132,132,132,132,1.0,0,0.00048756622709333897,0.0015031395014375448,0.003892183303833008,0.014297663234174252,0.03454359993338585,0.05352586507797241,0.069272980093956,0.1262972503900528,0.23991231620311737,0.0229389239102602,0.09293723106384277,0.1726970374584198,-4.924112319946289,-4.306990623474121,0.007269176188856363,0.013474036939442158,nan,nan,nan,nan,0.2631164789199829,0.02093116194009781
180,-6.408101558685303,-6.441424369812012,0.007956765592098236,0.005651821848005056,0.006301914648398637,132,132,132,132,132,132,1.0,0,0.0005389366415329278,0.00203540176153183,0.007089287042617798,0.01437961682677269,0.033432621508836746,0.052503764629364014,0.06954903155565262,0.12926732003688812,0.24037760496139526,0.022968534380197525,0.09337373822927475,0.17405515909194946,-4.973515033721924,-4.258193016052246,0.006918785162270069,0.014147844165563583,nan,nan,nan,nan,0.3334338963031769,0.02527034655213356
200,-6.511545658111572,-6.546497344970703,0.007903693243861198,0.007339813746511936,0.005000000000000002,132,132,132,132,132,132,1.0,0,0.00039395104977302253,0.0018375468207523227,0.005743861198425293,0.014222457073628902,0.03372632712125778,0.054091453552246094,0.06952997297048569,0.13150133192539215,0.24008092284202576,0.022937359288334846,0.09412498772144318,0.17393040657043457,-5.022742748260498,-4.209901332855225,0.006586436647921801,0.014847833663225174,nan,nan,nan,nan,0.4816039800643921,0.029350044205784798
