it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-4.345106601715088,-4.345106601715088,0.0,0.0,0.05000000000000001,90,90,90,90,90,90,1.0,0,0.0007121209055185318,0.00784221850335598,0.009938478469848633,0.014557751826941967,0.03173990920186043,0.048275530338287354,0.012814119458198547,0.024748660624027252,0.030642101541161537,0.006127471569925547,0.01456125546246767,0.022442400455474854,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,nan,nan,nan,nan,0.4999975860118866,0.001318355672992766
10,-4.575477600097656,-4.581377983093262,0.005893939174711704,6.712428330502007e-06,0.04505509125832511,90,90,90,90,90,90,1.0,0,0.008611458353698254,0.013700141571462154,0.019220978021621704,0.019033776596188545,0.033175546675920486,0.04049298167228699,0.041145820170640945,0.06627414375543594,0.07125867158174515,0.013038271106779575,0.03330547735095024,0.051331937313079834,-4.617263317108154,-4.59307861328125,0.009879796765744686,0.01012165006250143,nan,nan,nan,nan,0.2568611204624176,0.0026264521293342113
20,-4.701526641845703,-4.708992958068848,0.007436663843691349,2.9670756703126244e-05,0.04013216761128589,90,90,90,90,90,90,1.0,0,0.0057945530861616135,0.010451143607497215,0.012466788291931152,0.01717066578567028,0.03574604541063309,0.039554208517074585,0.044169921427965164,0.07461386173963547,0.09021200239658356,0.014693520031869411,0.0346321202814579,0.06162387132644653,-4.6313982009887695,-4.579645156860352,0.009741129353642464,0.010258535854518414,nan,nan,nan,nan,0.21862401068210602,0.0028834159020334482
30,-4.843122482299805,-4.848875999450684,0.005683851428329945,6.971865514060482e-05,0.0357471449329879,90,90,90,90,90,90,1.0,0,0.004621423780918121,0.008022701367735863,0.01245608925819397,0.016228578984737396,0.0349474772810936,0.03918638825416565,0.03830257058143616,0.06831119954586029,0.08375940471887589,0.013804801739752293,0.033884964883327484,0.054542601108551025,-4.646271228790283,-4.567521095275879,0.009597321040928364,0.010383667424321175,nan,nan,nan,nan,0.23563933372497559,0.003735483391210437
40,-4.99854040145874,-5.0033721923828125,0.004698358476161957,0.00013364641927182674,0.031841249723592945,90,90,90,90,90,90,1.0,0,0.0031634937040507793,0.006103839725255966,0.009051322937011719,0.015695402398705482,0.03409998491406441,0.042270123958587646,0.03547849878668785,0.06627022475004196,0.09133632481098175,0.012888360768556595,0.03143812343478203,0.05674999952316284,-4.661158084869385,-4.555847644805908,0.009455505758523941,0.01050559151917696,nan,nan,nan,nan,0.20856507122516632,0.0045565590262413025
50,-5.075626373291016,-5.079570770263672,0.0037198150530457497,0.00022445351351052523,0.028362130342459893,90,90,90,90,90,90,1.0,0,0.0034548710100352764,0.005927112884819508,0.007748007774353027,0.01595347933471203,0.033543169498443604,0.04777497053146362,0.031522952020168304,0.05876874923706055,0.07876849174499512,0.011974247172474861,0.029445640742778778,0.0583270788192749,-4.677655220031738,-4.5396037101745605,0.009300797246396542,0.010677637532353401,nan,nan,nan,nan,0.33074477314949036,0.005263896193355322
60,-5.17536735534668,-5.180229187011719,0.004521280527114868,0.0003405665629543364,0.02526315532667841,90,90,90,90,90,90,1.0,0,0.0028156645130366087,0.005269044544547796,0.007736384868621826,0.01579362526535988,0.0326610803604126,0.05064356327056885,0.03391414135694504,0.06908533722162247,0.08905445039272308,0.012474522925913334,0.03180781751871109,0.06434598565101624,-4.6950225830078125,-4.5256452560424805,0.009140660054981709,0.010827724821865559,nan,nan,nan,nan,0.4944131374359131,0.006384845823049545
70,-5.2981648445129395,-5.303376197814941,0.004723448306322098,0.00048767999396659434,0.022502788378502493,90,90,90,90,90,90,1.0,0,0.0018370503094047308,0.004069575574249029,0.01121532917022705,0.014871925115585327,0.03392926976084709,0.05451178550720215,0.03462420776486397,0.0632515549659729,0.0809493139386177,0.012408980168402195,0.03264268487691879,0.06774255633354187,-4.7132344245910645,-4.5080485343933105,0.008975699543952942,0.011019944213330746,nan,nan,nan,nan,0.4949275851249695,0.007587834261357784
80,-5.372642993927002,-5.377750396728516,0.004436238203197718,0.0006712769391015172,0.02004403164449233,90,90,90,90,90,90,1.0,0,0.0015196356689557433,0.004078993108123541,0.006643235683441162,0.014747333712875843,0.03215654939413071,0.049329400062561035,0.03293780982494354,0.06559967249631882,0.08647678792476654,0.011926827020943165,0.034523725509643555,0.07313892245292664,-4.7323994636535645,-4.488637924194336,0.008805317804217339,0.011235938407480717,nan,nan,nan,nan,0.49994176626205444,0.007580254226922989
90,-5.488192558288574,-5.49362325668335,0.004546036012470722,0.0008843444520607591,0.01785392982450232,90,90,90,90,90,90,1.0,0,0.0006062431493774056,0.0029876260086894035,0.00357973575592041,0.014131855219602585,0.03135676309466362,0.043784379959106445,0.03289142623543739,0.0737159252166748,0.09138765186071396,0.0118471784517169,0.03683004528284073,0.07869622111320496,-4.751523971557617,-4.466765880584717,0.008638519793748856,0.011484398506581783,nan,nan,nan,nan,0.49994486570358276,0.007384761236608028
100,-5.583033561706543,-5.588542938232422,0.004394658841192722,0.0011146551696583629,0.0159031284639706,90,90,90,90,90,90,1.0,0,0.001348388846963644,0.0034273683559149504,0.0125044584274292,0.014884758740663528,0.03298083320260048,0.05019038915634155,0.032732490450143814,0.0672818198800087,0.09184952825307846,0.012025191448628902,0.03814016655087471,0.07972696423530579,-4.769766807556152,-4.4481401443481445,0.008482358418405056,0.011700307950377464,nan,nan,nan,nan,0.4999397397041321,0.007725026458501816
110,-5.701884746551514,-5.707716941833496,0.004466474987566471,0.0013658689567819238,0.01416548050919662,90,90,90,90,90,90,1.0,0,0.0006851702928543091,0.0026196003891527653,0.007680714130401611,0.014376696199178696,0.03077825903892517,0.05176055431365967,0.03350980579853058,0.07218176126480103,0.08209587633609772,0.011545325629413128,0.03642364218831062,0.06846866011619568,-4.787520885467529,-4.428333282470703,0.00833309069275856,0.011934364214539528,nan,nan,nan,nan,0.49994295835494995,0.007517003919929266
120,-5.750032424926758,-5.756297588348389,0.004633910022675991,0.001631446066312492,0.012617695852173826,90,90,90,90,90,90,1.0,0,0.0010823531774803996,0.0029964803252369165,0.013568639755249023,0.014670669101178646,0.032101165503263474,0.05207550525665283,0.03295493125915527,0.07140898704528809,0.09105343371629715,0.011263730935752392,0.03698030114173889,0.07924321293830872,-4.804919242858887,-4.416375637054443,0.008189362473785877,0.012077928520739079,nan,nan,nan,nan,0.4999375343322754,0.0078744413331151
