it,L,NLL,disp,shape,sigma,roi_verts,roi_faces,centers_loss,centers_inimg,gate_z,gate_t,gate_z_ratio,gate_flips,rz_mean,rz_p90,rz_max,rt_mean,rt_p90,rt_max,dv_mean,dv_p95,dv_max,dz_abs_mean,dz_abs_p95,dz_abs_max,logS_min,logS_max,S_min,S_max,sumw_p50,sumw_min,maxw_mean,effk_mean,gdisp,gshape
1,-3.722909450531006,-3.722909450531006,0.0,0.0,0.05000000000000001,95,309,309,309,309,75,1.0,0,0.000924545107409358,0.007913761772215366,0.00991201400756836,0.022453157231211662,0.04386526346206665,0.07185754179954529,0.013497987762093544,0.02307206392288208,0.02692091464996338,0.00566526036709547,0.013466720469295979,0.020866751670837402,-4.605170249938965,-4.605170249938965,0.009999999776482582,0.009999999776482582,1.1673260927200317,0.012195171788334846,0.5371862649917603,4.225924015045166,0.30545103549957275,0.0012523647164925933
10,-3.6838459968566895,-3.6937503814697266,0.009898791089653969,5.4224778978095856e-06,0.04505509125832511,95,309,201,309,201,55,0.6504854368932039,108,0.00729057053104043,0.024158960208296776,0.049268484115600586,0.025851568207144737,0.04595978558063507,0.08895081281661987,0.05936426296830177,0.08163923025131226,0.09149961173534393,0.02675951085984707,0.05011185258626938,0.05850774049758911,-4.617292881011963,-4.5931077003479,0.009879505261778831,0.010121355764567852,1.1709312200546265,0.012878980487585068,0.5384604930877686,4.235768795013428,0.24873827397823334,0.0028038255404680967
20,-3.69492244720459,-3.7248151302337646,0.029872721061110497,2.0138713807682507e-05,0.04013216761128589,95,309,152,309,152,42,0.4919093851132686,49,0.012323259375989437,0.031621020287275314,0.05330786108970642,0.02939518541097641,0.04779566451907158,0.08592921495437622,0.09677385538816452,0.15673333406448364,0.167544424533844,0.03842592239379883,0.09734129905700684,0.10643091797828674,-4.631707191467285,-4.579047203063965,0.009738119319081306,0.01026467140763998,1.1688393354415894,0.013753650709986687,0.5396554470062256,4.239387035369873,0.25817474722862244,0.004317897837609053
30,-3.893315076828003,-3.939030647277832,0.045674968510866165,4.042299042339437e-05,0.0357471449329879,95,309,149,309,149,28,0.48220064724919093,27,0.014721704646945,0.03582407161593437,0.06286352872848511,0.031152114272117615,0.04931458458304405,0.09580427408218384,0.11370081454515457,0.20449596643447876,0.23121501505374908,0.038086891174316406,0.09787492454051971,0.11339235305786133,-4.647523403167725,-4.563472270965576,0.009585311636328697,0.010425794869661331,1.1641820669174194,0.015038846991956234,0.540584146976471,4.238034248352051,0.2353682667016983,0.004992612637579441
40,-3.9811460971832275,-4.032351493835449,0.05113910138607025,6.621670763706788e-05,0.031841249723592945,95,309,149,309,149,27,0.48220064724919093,26,0.015209216624498367,0.0380474291741848,0.06955847144126892,0.031020822003483772,0.04982828348875046,0.07330319285392761,0.11758933216333389,0.22908516228199005,0.2584754526615143,0.034382790327072144,0.11690250784158707,0.15331751108169556,-4.664552688598633,-4.546096324920654,0.009423461742699146,0.010608535259962082,1.166043996810913,0.016430921852588654,0.5415588617324829,4.2360663414001465,0.16840657591819763,0.006418128032237291
50,-4.128497123718262,-4.185361385345459,0.056766197085380554,9.817922546062618e-05,0.028362130342459893,95,309,145,308,145,25,0.4707792207792208,32,0.015695955604314804,0.03809123486280441,0.07036879658699036,0.03132988139986992,0.04999858886003494,0.07428672909736633,0.12304611504077911,0.25695472955703735,0.28767529129981995,0.03421926125884056,0.1195651963353157,0.18779796361923218,-4.682162761688232,-4.527106285095215,0.009258967824280262,0.010811918415129185,1.1655938625335693,0.01777592860162258,0.5427106618881226,4.231649398803711,0.17225448787212372,0.008831477724015713
60,-4.3375115394592285,-4.394649028778076,0.05699990689754486,0.0001378429151372984,0.02526315532667841,95,309,151,308,151,36,0.4902597402597403,22,0.014827894046902657,0.035831231623888016,0.0699281096458435,0.03033519722521305,0.04914585128426552,0.07442772388458252,0.12401469796895981,0.2721113860607147,0.37476372718811035,0.03282442316412926,0.1279524564743042,0.258273184299469,-4.700658798217773,-4.508758068084717,0.009089287370443344,0.011012127622961998,1.1651986837387085,0.019117552787065506,0.5434276461601257,4.235836029052734,0.18956023454666138,0.009105836972594261
70,-4.44940185546875,-4.504930019378662,0.05534049868583679,0.00018772011389955878,0.022502788378502493,95,309,160,308,160,34,0.5194805194805194,21,0.014225238002836704,0.03457128256559372,0.06851238012313843,0.030277393758296967,0.047811515629291534,0.07365366816520691,0.12467634677886963,0.2685800790786743,0.4101881682872772,0.03604937717318535,0.13641737401485443,0.2770846486091614,-4.719460964202881,-4.496856689453125,0.00891998503357172,0.011143971234560013,1.1636399030685425,0.0209362655878067,0.5444280505180359,4.238561153411865,0.1825135052204132,0.010427221655845642
80,-4.591610431671143,-4.644384384155273,0.05252531170845032,0.00024821815895847976,0.02004403164449233,95,309,173,308,173,43,0.5616883116883117,23,0.012589228339493275,0.03242190554738045,0.06507113575935364,0.028874097391963005,0.0490054190158844,0.07009434700012207,0.12359710037708282,0.26234713196754456,0.4083675444126129,0.03558550402522087,0.1352914422750473,0.26570194959640503,-4.73751974105835,-4.478630542755127,0.008760347031056881,0.011348944157361984,1.1621787548065186,0.02279692143201828,0.545296311378479,4.242070198059082,0.2219393104314804,0.01253628171980381
90,-4.679834842681885,-4.733597278594971,0.053438082337379456,0.0003240213554818183,0.01785392982450232,95,309,193,308,193,54,0.6266233766233766,24,0.011111163534224033,0.03444090113043785,0.05976778268814087,0.027897819876670837,0.04920775443315506,0.07300454378128052,0.12465811520814896,0.2660941779613495,0.4069286584854126,0.03763017803430557,0.1449228972196579,0.27508413791656494,-4.756170749664307,-4.459244251251221,0.008598471991717815,0.011571104638278484,1.1727328300476074,0.02496013604104519,0.546149730682373,4.24553918838501,0.2196057140827179,0.013545740395784378
